CustomerID,Recency,Tenure,Frequency,TotalSpend,AvgOrderValue,StdOrderValue,MaxOrderValue,TotalQuantity,AvgQuantityPerOrder,AvgUnitPrice,StdUnitPrice,UniqueProducts,AvgDaysBetweenPurchases,StdDaysBetweenPurchases,PreferredDay,PreferredHour,TotalCancellations,CancellationRate,Country,IsUK,ItemsPerOrder,SpendPerItem,OrdersPerMonth,ProductDiversityRatio,RecencyFrequencyRatio,Churned
12379.0,80,80,1,459.84,22.991999999999997,15.942106312661778,76.19999999999999,211,10.55,3.1945,3.166439931864374,20,0.0,0.0,2,16,1,0.024390243902439025,Belgium,0,211.0,2.1793364928909953,0.27272727272727276,0.0947867298578199,40.0,0
12380.0,96,96,1,607.5500000000001,16.87638888888889,7.327545741058298,45.0,293,8.13888888888889,2.6244444444444444,2.5265215437654813,36,0.0,0.0,1,9,1,0.009523809523809525,Belgium,0,293.0,2.0735494880546077,0.23809523809523808,0.12286689419795221,48.0,0
12381.0,30,30,1,1268.74,20.463548387096775,28.636919658552788,240.0,568,9.161290322580646,3.956774193548387,5.525417504941438,62,0.0,0.0,4,9,4,0.04395604395604396,Norway,0,568.0,2.2336971830985917,0.5,0.10915492957746478,15.0,0
12383.0,95,262,5,1850.56,18.69252525252525,12.680055152091024,72.0,1532,15.474747474747474,3.086969696969697,4.1245092359998266,84,1.683673469387755,8.825451641461967,2,14,1,0.01,Belgium,0,306.4,1.2079373368146213,0.5136986301369864,0.05483028720626632,15.833333333333334,1
12384.0,32,32,1,292.69,20.90642857142857,17.58775693361845,80.0,62,4.428571428571429,7.795,9.893842490699416,14,0.0,0.0,2,11,3,0.1,Switzerland,0,62.0,4.720806451612903,0.48387096774193555,0.22580645161290322,16.0,0
12386.0,248,277,2,401.9,40.19,22.821064830546362,75.0,354,35.4,2.391,2.1980620252091767,10,3.2222222222222223,9.666666666666666,2,9,0,0.0,Australia,0,177.0,1.1353107344632767,0.19543973941368079,0.02824858757062147,82.66666666666667,1
12388.0,58,237,4,1668.3400000000001,23.833428571428573,13.388454563942995,69.36,760,10.857142857142858,2.8971428571428572,1.999449303065209,50,2.5652173913043477,15.700766430214914,3,13,0,0.0,Australia,0,190.0,2.195184210526316,0.449438202247191,0.06578947368421052,11.6,0
12393.0,156,243,3,1061.1000000000001,27.207692307692312,21.764869504189846,141.60000000000002,522,13.384615384615385,2.332051282051282,1.0393879258769747,33,2.263157894736842,13.460019297456782,4,9,0,0.0,Australia,0,174.0,2.0327586206896555,0.32967032967032966,0.06321839080459771,39.0,0
12394.0,127,127,1,381.08,18.146666666666665,7.236679717476333,33.2,182,8.666666666666666,3.0152380952380953,3.3944507936448556,21,0.0,0.0,4,14,0,0.0,Belgium,0,182.0,2.0938461538461537,0.19108280254777069,0.11538461538461539,63.5,0
12395.0,22,281,8,1899.57,19.787187499999998,13.540274871121573,72.0,1629,16.96875,3.9976041666666666,5.925344270662861,65,2.6842105263157894,10.717120085822058,4,16,3,0.018867924528301886,Belgium,0,203.625,1.1660957642725598,0.7717041800643086,0.03990178023327195,2.4444444444444446,0
12397.0,45,45,1,1214.81,17.35442857142857,12.387477622286553,105.0,704,10.057142857142857,3.5355714285714286,4.25824269249151,70,0.0,0.0,2,14,0,0.0,Belgium,0,704.0,1.7255823863636364,0.4,0.09943181818181818,22.5,0
12399.0,29,172,4,1108.65,18.790677966101697,10.491168020243927,70.2,1178,19.966101694915253,2.1145762711864404,3.59063164265291,47,2.4482758620689653,11.044046445369437,1,10,0,0.0,Belgium,0,294.5,0.9411290322580645,0.594059405940594,0.039898132427843805,5.8,1
12401.0,213,213,1,84.3,16.86,5.419340365764086,25.5,11,2.2,9.68,4.7015423001393915,5,0.0,0.0,2,13,0,0.0,Belgium,0,11.0,7.663636363636363,0.1234567901234568,0.45454545454545453,106.5,1
12402.0,233,233,1,225.6,20.509090909090908,7.2340105813379285,35.400000000000006,94,8.545454545454545,3.290909090909091,3.9065853492415967,11,0.0,0.0,3,13,0,0.0,Belgium,0,94.0,2.4,0.1140684410646388,0.11702127659574468,116.5,1
12405.0,59,59,1,1710.39,31.67388888888889,42.769103308331616,320.0,857,15.87037037037037,3.5442592592592597,5.52973560453343,54,0.0,0.0,3,8,0,0.0,Finland,0,857.0,1.9957876312718787,0.33707865168539325,0.06301050175029171,29.5,1
12406.0,94,94,1,1621.25,33.08673469387755,23.805787232988386,145.0,793,16.183673469387756,3.043673469387755,3.311939697190021,48,0.0,0.0,3,10,3,0.027777777777777776,Denmark,0,793.0,2.0444514501891553,0.24193548387096778,0.0605296343001261,47.0,0
12407.0,44,174,4,1407.3600000000001,21.990000000000002,16.70905922897697,90.0,1237,19.328125,3.0053125,3.9564698746543776,50,2.0317460317460316,10.6951424819239,2,9,0,0.0,Belgium,0,309.25,1.1377202910266775,0.5882352941176471,0.04042037186742118,8.8,0
12408.0,9,170,4,2134.0499999999997,26.024999999999995,22.79117228118416,122.39999999999999,1044,12.731707317073171,3.0765853658536586,3.647601010883456,67,1.9753086419753085,12.507972766042041,4,10,8,0.07079646017699115,Belgium,0,261.0,2.0441091954022985,0.6,0.06417624521072797,1.8,0
12409.0,93,93,1,6207.08,96.985625,58.722641853631224,300.0,3142,49.09375,3.71109375,3.5921400603670306,64,0.0,0.0,4,12,5,0.043859649122807015,Switzerland,0,3142.0,1.9755187778485042,0.24390243902439027,0.020369191597708464,46.5,0
12410.0,219,219,2,693.3299999999999,26.666538461538458,28.210280245656218,160.0,211,8.115384615384615,6.335384615384616,7.7426399791126705,26,0.0,0.0,4,10,2,0.07142857142857142,Switzerland,0,105.5,3.2859241706161133,0.24096385542168672,0.12322274881516587,73.0,1
12412.0,48,79,2,890.74,19.794222222222224,12.52552765879798,50.400000000000006,599,13.311111111111112,2.512,3.618418539538057,34,0.7045454545454546,4.673425840955336,3,13,0,0.0,Denmark,0,299.5,1.4870450751252087,0.5504587155963303,0.05676126878130217,16.0,0
12413.0,146,247,2,563.9,20.139285714285712,11.002645785706013,54.0,205,7.321428571428571,5.079642857142857,6.203945269323539,25,3.7037037037037037,19.245008972987527,3,16,2,0.05,France,0,102.5,2.750731707317073,0.21660649819494587,0.12195121951219512,48.666666666666664,0
12414.0,127,220,3,562.41,31.244999999999997,18.57288607241275,79.2,300,16.666666666666668,8.57,14.565386850943817,16,5.411764705882353,19.884223719853296,2,14,0,0.0,Austria,0,100.0,1.8746999999999998,0.36000000000000004,0.05333333333333334,31.75,1
12415.0,9,248,15,102087.88,170.14646666666667,168.4104243217026,1260.0,66701,111.16833333333334,2.9465000000000003,14.405548692728239,382,0.38731218697829717,3.3800871663131176,3,13,62,0.07969151670951156,Australia,0,4446.733333333334,1.5305299770618133,1.618705035971223,0.0057270505689569874,0.5625,0
12417.0,17,268,7,2816.52,19.03054054054054,11.56378658788054,84.0,1229,8.304054054054054,5.1708783783783785,5.209230286288343,132,1.6870748299319729,8.626022052676786,3,10,6,0.030303030303030304,Belgium,0,175.57142857142858,2.2917168429617574,0.7046979865771812,0.10740439381611067,2.125,0
12418.0,23,23,1,668.58,19.664117647058823,16.13403350302239,68.0,407,11.970588235294118,3.5644117647058824,3.2194345364369275,34,0.0,0.0,4,11,0,0.0,Switzerland,0,407.0,1.6427027027027028,0.5660377358490566,0.08353808353808354,11.5,1
12421.0,25,229,3,628.56,17.459999999999997,12.349406926187648,56.0,407,11.305555555555555,4.3075,7.622374348868318,25,5.8,26.128415903897785,6,13,1,0.021739130434782608,Spain,0,135.66666666666666,1.5443734643734643,0.3474903474903475,0.06142506142506143,6.25,0
12422.0,6,235,3,803.5600000000001,20.604102564102565,17.520070403299535,120.0,370,9.487179487179487,3.26025641025641,6.334622693528457,39,6.0,27.58377901711194,4,9,0,0.0,Australia,0,123.33333333333333,2.171783783783784,0.339622641509434,0.10540540540540541,1.5,1
12423.0,11,264,7,1650.67,15.283981481481483,8.041874977797924,45.0,1136,10.518518518518519,3.073888888888889,4.211044852990061,86,2.3271028037383177,11.6568675206932,0,10,1,0.007936507936507936,Belgium,0,162.28571428571428,1.4530545774647887,0.7142857142857142,0.07570422535211267,1.375,0
12424.0,73,73,2,1760.96,58.69866666666667,62.474226064024606,306.0,740,24.666666666666668,2.780666666666667,1.6074523285328703,30,0.0,0.0,3,12,0,0.0,Australia,0,370.0,2.3796756756756756,0.5825242718446603,0.04054054054054054,24.333333333333332,1
12426.0,105,105,1,582.73,19.424333333333333,11.490219434096032,72.0,258,8.6,3.9363333333333332,4.266062937710336,30,0.0,0.0,6,12,0,0.0,Germany,0,258.0,2.2586434108527134,0.2222222222222222,0.11627906976744186,52.5,1
12427.0,282,282,1,303.5,30.35,21.578191150634787,68.0,79,7.9,4.925,5.233452758722274,10,0.0,0.0,4,10,4,0.11428571428571428,Germany,0,79.0,3.8417721518987342,0.09615384615384615,0.12658227848101267,141.0,0
12428.0,30,194,8,7548.12,27.054193548387097,44.40245992576096,551.2,3386,12.136200716845877,4.559784946236559,17.240187093901337,252,0.579136690647482,5.714557694968022,1,9,6,0.02,Finland,0,423.25,2.229214412285883,1.0714285714285714,0.0744240992321323,3.3333333333333335,0
12429.0,83,276,3,2844.88,40.64114285714286,38.08647002118926,183.60000000000002,1045,14.928571428571429,4.327428571428571,4.716664470439686,62,2.782608695652174,17.6817200098405,0,12,0,0.0,Denmark,0,348.3333333333333,2.722373205741627,0.29411764705882354,0.05933014354066986,20.75,0
12431.0,29,284,11,4874.57,26.349027027027024,37.135847926526345,417.59999999999997,2108,11.394594594594595,3.822216216216216,2.764362879021045,134,1.358695652173913,7.800212301635265,3,14,4,0.016666666666666666,Australia,0,191.63636363636363,2.3124146110056927,1.0509554140127388,0.0635673624288425,2.4166666666666665,0
12432.0,80,82,3,4016.66,52.85078947368421,82.40846169762193,700.0,1427,18.776315789473685,13.785657894736843,80.1973977189705,75,0.013333333333333334,0.11547005383792516,0,13,0,0.0,Norway,0,475.6666666666667,2.814758234057463,0.8035714285714286,0.05255781359495445,20.0,0
12433.0,1,283,3,6395.23,28.04925438596491,22.362047514597915,124.95,5431,23.82017543859649,1.9878070175438598,2.3370376439796288,151,1.2378854625550662,18.189897296316442,2,13,0,0.0,Norway,0,1810.3333333333333,1.1775418891548517,0.28753993610223644,0.027803351132388143,0.25,0
12434.0,170,170,1,286.25,17.890625,8.774417715723363,47.6,77,4.8125,5.35625,2.7660968288667456,16,0.0,0.0,3,13,4,0.07407407407407407,Australia,0,77.0,3.7175324675324677,0.15,0.2077922077922078,85.0,0
12435.0,178,178,1,3978.9900000000002,209.4205263157895,143.1383736293771,428.40000000000003,879,46.26315789473684,6.4321052631578945,5.234015432138088,19,0.0,0.0,3,7,0,0.0,Denmark,0,879.0,4.526723549488055,0.14423076923076922,0.02161547212741752,89.0,0
12436.0,10,10,1,509.01,31.813125,18.84557161731459,80.0,211,13.1875,5.2675,9.468541950409612,16,0.0,0.0,3,12,0,0.0,Norway,0,211.0,2.4123696682464453,0.75,0.07582938388625593,5.0,1
12437.0,8,241,11,2811.41,27.5628431372549,22.692637458145615,131.39999999999998,1797,17.61764705882353,3.993137254901961,5.518873643942778,63,2.257425742574257,9.782283440328781,2,10,1,0.004975124378109453,France,0,163.36363636363637,1.5645019476905953,1.2177121771217712,0.035058430717863104,0.6666666666666666,0
12438.0,50,50,1,890.0699999999999,18.16469387755102,15.826934071128138,120.0,586,11.959183673469388,3.4414285714285713,6.004124623956435,49,0.0,0.0,4,13,0,0.0,Norway,0,586.0,1.518890784982935,0.37499999999999994,0.08361774744027303,25.0,0
12441.0,277,277,1,173.55,15.77727272727273,4.004083143265363,23.25,121,11.0,3.700909090909091,4.959059294957975,11,0.0,0.0,2,10,0,0.0,France,0,121.0,1.434297520661157,0.09771986970684039,0.09090909090909091,138.5,1
12444.0,32,81,2,2627.27,25.021619047619048,28.2083663981713,280.0,650,6.190476190476191,6.062857142857143,6.001664306719382,96,0.47115384615384615,4.804845310885509,1,14,0,0.0,Norway,0,325.0,4.041953846153846,0.5405405405405405,0.1476923076923077,10.666666666666666,0
12447.0,153,153,1,476.49,18.326538461538462,7.176101973805942,45.0,190,7.3076923076923075,3.5742307692307693,3.2914217877104996,26,0.0,0.0,6,13,0,0.0,Belgium,0,190.0,2.507842105263158,0.1639344262295082,0.1368421052631579,76.5,1
12449.0,2,97,3,2724.58,20.640757575757576,17.767133333844654,165.0,1029,7.795454545454546,3.7923484848484845,3.151800372414937,84,0.7175572519083969,5.9164370894344405,6,9,0,0.0,Belgium,0,343.0,2.64779397473275,0.7086614173228346,0.08163265306122448,0.5,0
12450.0,66,83,2,197.88,24.735,18.193495698031363,66.0,128,16.0,1.6175,0.6145555885585708,7,2.4285714285714284,6.425396041156863,6,14,0,0.0,Spain,0,64.0,1.5459375,0.5309734513274337,0.0546875,22.0,1
12451.0,128,235,2,5307.82,27.219589743589744,24.508466680028757,244.79999999999998,4105,21.05128205128205,2.193025641025641,2.726664170619321,162,0.5463917525773195,7.610356481348027,2,9,1,0.0028169014084507044,Switzerland,0,2052.5,1.2930133982947625,0.22641509433962267,0.03946406820950061,42.666666666666664,0
12453.0,44,44,1,707.09,16.443953488372095,5.037722056802528,30.0,473,11.0,2.393255813953488,1.773552690868479,43,0.0,0.0,3,14,0,0.0,Austria,0,473.0,1.4949048625792813,0.4054054054054054,0.09090909090909091,22.0,1
12455.0,38,207,5,2176.36,30.652957746478876,25.332756625950076,158.4,1766,24.87323943661972,3.4056338028169018,5.650355420526183,67,2.3857142857142857,13.459862885731468,2,9,0,0.0,Cyprus,0,353.2,1.2323669309173273,0.6329113924050632,0.037938844847112116,6.333333333333333,0
12456.0,41,165,2,2265.4,26.34186046511628,37.75440759657786,280.0,1073,12.476744186046512,3.8198837209302323,6.359653245113669,77,1.4470588235294117,13.341223155847354,6,15,4,0.031007751937984496,Switzerland,0,536.5,2.111276794035415,0.3076923076923077,0.0717614165890028,13.666666666666666,0
12457.0,144,149,3,1067.25,42.69,47.02920856588311,179.0,397,15.88,7.199199999999999,10.842309455707918,23,0.16666666666666666,0.816496580927726,3,18,5,0.07352941176470588,Switzerland,0,132.33333333333334,2.688287153652393,0.5027932960893855,0.05793450881612091,36.0,0
12458.0,195,195,1,441.92,23.258947368421055,18.34920582439373,80.0,270,14.210526315789474,3.8873684210526314,8.796402574098915,19,0.0,0.0,0,10,0,0.0,Switzerland,0,270.0,1.6367407407407408,0.13333333333333333,0.07037037037037037,97.5,0
12461.0,4,65,2,826.88,23.62514285714286,32.83688746905623,200.0,287,8.2,4.258857142857143,6.7180414562879385,35,1.7647058823529411,10.28991510855053,4,10,0,0.0,Switzerland,0,143.5,2.881114982578397,0.6315789473684211,0.12195121951219512,1.3333333333333333,1
12462.0,213,213,1,762.11,19.05275,24.35605542433613,168.0,287,7.175,4.59825,5.093275047072189,40,0.0,0.0,2,14,10,0.1388888888888889,Spain,0,287.0,2.6554355400696865,0.1234567901234568,0.13937282229965156,106.5,0
12463.0,85,152,3,985.79,16.16049180327869,7.4449498378049315,36.0,577,9.459016393442623,2.9331147540983604,4.048061898811827,51,1.0833333333333333,5.88963947176265,1,14,5,0.056818181818181816,Belgium,0,192.33333333333334,1.708474870017331,0.4945054945054945,0.08838821490467938,21.25,0
12464.0,16,219,6,780.55,37.16904761904762,23.382479959311823,104.64999999999999,81,3.857142857142857,11.254761904761905,5.216869385989665,6,10.05,22.82075463487707,3,13,0,0.0,Belgium,0,13.5,9.63641975308642,0.7228915662650601,0.07407407407407407,2.2857142857142856,0
12465.0,79,79,1,440.94,16.959230769230768,6.927938754392636,40.8,294,11.307692307692308,2.858461538461538,3.2441364857942614,26,0.0,0.0,3,13,4,0.0784313725490196,Belgium,0,294.0,1.4997959183673468,0.27522935779816515,0.08843537414965986,39.5,0
12468.0,98,226,2,729.5400000000001,19.19842105263158,11.894366717135766,70.80000000000001,366,9.631578947368421,3.5149999999999997,4.263437738650742,36,3.4594594594594597,21.043070375085733,6,11,2,0.05,Germany,0,183.0,1.9932786885245903,0.234375,0.09836065573770492,32.666666666666664,1
12471.0,17,275,19,11116.4,42.26768060836502,69.0582620846857,525.5999999999999,4352,16.547528517110266,3.600722433460076,4.4356451559362045,108,0.9656488549618321,5.636733259425228,4,9,71,0.1337099811676083,Germany,0,229.05263157894737,2.5543198529411764,1.8688524590163935,0.024816176470588234,0.85,0
12472.0,49,279,5,4927.6,19.78955823293173,15.179057311059935,126.0,3088,12.401606425702811,2.444016064257028,3.2452380646903385,180,0.9233870967741935,7.591158386380848,6,14,52,0.1329923273657289,Germany,0,617.6,1.5957253886010363,0.48543689320388345,0.05829015544041451,8.166666666666666,0
12473.0,25,102,2,1186.25,18.25,13.79956011527179,90.0,878,13.507692307692308,2.659692307692308,3.85717349931866,60,1.203125,9.625,2,10,11,0.061452513966480445,Germany,0,439.0,1.3510820045558087,0.45454545454545453,0.0683371298405467,8.333333333333334,0
12474.0,9,240,13,4362.06,17.66016194331984,10.256354404208382,72.0,2798,11.327935222672064,2.9974089068825913,4.56812344355208,153,0.9105691056910569,5.152385031374445,4,10,33,0.07221006564551423,Germany,0,215.23076923076923,1.5589921372408866,1.4444444444444444,0.0546819156540386,0.6428571428571429,0
12476.0,51,271,6,3191.67,27.27923076923077,27.574699334148686,198.0,1132,9.675213675213675,5.08931623931624,4.931943857962708,91,1.8793103448275863,10.36059019001607,1,10,31,0.11742424242424243,Germany,0,188.66666666666666,2.8194964664310955,0.5980066445182725,0.0803886925795053,7.285714285714286,0
12477.0,11,212,3,8834.03,44.392110552763825,54.248433637191106,390.0,2518,12.653266331658292,4.268090452261307,3.0934489874962727,156,1.0101010101010102,10.731134975284085,2,9,8,0.025974025974025976,Germany,0,839.3333333333334,3.508351866560763,0.37190082644628103,0.061953931691818905,2.75,0
12480.0,53,246,3,2144.95,18.81535087719298,13.717671645090553,126.0,1096,9.614035087719298,3.265263157894737,3.6107029224033216,97,1.6991150442477876,13.253628179639968,4,15,0,0.0,Germany,0,365.3333333333333,1.9570711678832116,0.32608695652173914,0.0885036496350365,13.25,0
12481.0,90,276,8,4101.76,26.125859872611468,20.391609481270695,122.39999999999999,2361,15.038216560509554,3.384777070063694,4.428862733280416,112,1.1794871794871795,7.9591596083256375,0,10,1,0.0045871559633027525,Germany,0,295.125,1.7372977551884796,0.7843137254901962,0.04743752647183397,10.0,0
12483.0,9,249,6,1624.06,30.64264150943396,28.844292006388052,200.0,792,14.943396226415095,4.870377358490566,9.292135831788116,38,4.5576923076923075,19.392148665484527,2,11,6,0.07407407407407407,Sweden,0,132.0,2.050580808080808,0.6451612903225806,0.047979797979797977,1.2857142857142858,0
12484.0,11,246,4,3663.15,12.989893617021277,16.967345788906258,196.0,1859,6.592198581560283,2.9792198581560285,3.5446674039846333,222,0.8327402135231317,10.423040889921916,6,13,4,0.011428571428571429,Spain,0,464.75,1.9704948897256591,0.4347826086956522,0.11941904249596558,2.2,0
12489.0,246,246,1,334.93,22.328666666666667,8.673208227200645,36.0,105,7.0,5.908,5.402178396588863,15,0.0,0.0,4,13,0,0.0,France,0,105.0,3.189809523809524,0.10869565217391305,0.14285714285714285,123.0,1
12490.0,3,240,6,3552.59,21.530848484848487,12.622098961841207,90.0,2010,12.181818181818182,2.5893939393939394,3.2771853064619134,102,1.4329268292682926,10.282590622441585,2,9,0,0.0,France,0,335.0,1.767457711442786,0.6666666666666666,0.050746268656716415,0.42857142857142855,0
12492.0,15,15,1,126.39000000000001,14.043333333333335,4.162289033692881,18.0,69,7.666666666666667,4.2155555555555555,5.359449857753852,9,0.0,0.0,4,14,0,0.0,Germany,0,69.0,1.8317391304347828,0.6666666666666666,0.13043478260869565,7.5,0
12493.0,76,107,2,433.74,19.715454545454545,5.7762227955256185,36.0,207,9.409090909090908,4.309090909090909,5.56070474215609,20,1.4761904761904763,6.764754597315763,3,14,1,0.043478260869565216,France,0,103.5,2.09536231884058,0.43795620437956206,0.0966183574879227,25.333333333333332,1
12494.0,72,276,5,868.86,17.036470588235293,7.233989998204148,37.5,364,7.137254901960785,4.238235294117647,4.77403171580682,42,4.02,16.920570743497823,4,13,7,0.08333333333333333,France,0,72.8,2.386978021978022,0.4901960784313726,0.11538461538461539,12.0,0
12500.0,17,244,6,1773.8400000000001,55.432500000000005,64.00227374993244,305.28000000000003,1270,39.6875,5.6571875,6.420399060240877,20,7.290322580645161,21.32008997539972,3,12,4,0.06153846153846154,Germany,0,211.66666666666666,1.396724409448819,0.6569343065693432,0.015748031496062992,2.4285714285714284,0
12501.0,247,247,1,2169.39,14.559664429530201,11.642558487285982,144.0,1783,11.966442953020135,2.4126845637583894,2.783473581131085,149,0.0,0.0,4,12,11,0.06875,Germany,0,1783.0,1.2167077958496915,0.10830324909747294,0.08356702187324734,123.5,1
12502.0,6,220,5,3723.87,25.332448979591835,29.728509806771058,196.0,820,5.578231292517007,6.425238095238095,5.622699022021137,102,1.4589041095890412,9.466548518848205,3,11,0,0.0,Spain,0,164.0,4.541304878048781,0.6000000000000001,0.12439024390243902,1.0,1
12506.0,143,143,1,73.5,3.1956521739130435,2.086586656124731,7.95,23,1.0,3.1956521739130435,2.086586656124731,23,0.0,0.0,3,8,0,0.0,France,0,23.0,3.1956521739130435,0.17341040462427745,1.0,71.5,1
